Local time,Open,High,Low,Close,Volume
25.03.2020 16:30:00.000 GMT+0530,0.59913,0.60174,0.59909,0.60066,9711.8604
25.03.2020 17:30:00.000 GMT+0530,0.60063,0.60265,0.59970,0.60113,12273.7695
25.03.2020 18:30:00.000 GMT+0530,0.60112,0.60251,0.59784,0.59810,16750.0996
25.03.2020 19:30:00.000 GMT+0530,0.59810,0.59825,0.59532,0.59585,16438.0098
25.03.2020 20:30:00.000 GMT+0530,0.59585,0.59615,0.59299,0.59539,15914.3203
25.03.2020 21:30:00.000 GMT+0530,0.59539,0.59780,0.59522,0.59620,12459.8096
25.03.2020 22:30:00.000 GMT+0530,0.59618,0.59765,0.59600,0.59664,11953.4297
25.03.2020 23:30:00.000 GMT+0530,0.59665,0.59692,0.59526,0.59602,9787.75
26.03.2020 00:30:00.000 GMT+0530,0.59606,0.59631,0.59511,0.59627,9248.1104
26.03.2020 01:30:00.000 GMT+0530,0.59628,0.59631,0.59540,0.59585,3517.6599
26.03.2020 02:30:00.000 GMT+0530,0.59583,0.59588,0.59517,0.59556,614.48
26.03.2020 03:30:00.000 GMT+0530,0.59558,0.59580,0.58932,0.58977,8768.4199
26.03.2020 04:30:00.000 GMT+0530,0.58976,0.59193,0.58927,0.59012,9503.2305
26.03.2020 05:30:00.000 GMT+0530,0.59011,0.59110,0.58907,0.58959,12361.1104
26.03.2020 06:30:00.000 GMT+0530,0.58960,0.58962,0.58713,0.58770,6478.2402
26.03.2020 07:30:00.000 GMT+0530,0.58767,0.59012,0.58698,0.58997,4551.1499
26.03.2020 08:30:00.000 GMT+0530,0.58995,0.59190,0.58925,0.59155,5542.6299
26.03.2020 09:30:00.000 GMT+0530,0.59160,0.59348,0.59145,0.59315,5472.3901
26.03.2020 10:30:00.000 GMT+0530,0.59313,0.59341,0.59055,0.59161,4102.6899
26.03.2020 11:30:00.000 GMT+0530,0.59160,0.59297,0.59104,0.59191,4270
26.03.2020 12:30:00.000 GMT+0530,0.59201,0.59482,0.59189,0.59451,13425.96
26.03.2020 13:30:00.000 GMT+0530,0.59453,0.59593,0.59412,0.59530,16375.9805
26.03.2020 14:30:00.000 GMT+0530,0.59529,0.59782,0.59521,0.59684,10092.3301
26.03.2020 15:30:00.000 GMT+0530,0.59684,0.59798,0.59628,0.59731,9096
26.03.2020 16:30:00.000 GMT+0530,0.59731,0.60237,0.59719,0.59954,8938.0098
26.03.2020 17:30:00.000 GMT+0530,0.59954,0.60282,0.59797,0.60256,14756.9199
26.03.2020 18:30:00.000 GMT+0530,0.60256,0.60560,0.60160,0.60374,18172.6699
26.03.2020 19:30:00.000 GMT+0530,0.60375,0.60505,0.60092,0.60295,19464.5391
26.03.2020 20:30:00.000 GMT+0530,0.60294,0.60673,0.60239,0.60498,13271.4199
26.03.2020 21:30:00.000 GMT+0530,0.60508,0.60707,0.60414,0.60683,10672.4902
26.03.2020 22:30:00.000 GMT+0530,0.60683,0.60685,0.60396,0.60466,9576.2803
26.03.2020 23:30:00.000 GMT+0530,0.60465,0.60845,0.60427,0.60789,10147.4404
27.03.2020 00:30:00.000 GMT+0530,0.60791,0.60869,0.60554,0.60661,10654.7305
27.03.2020 01:30:00.000 GMT+0530,0.60663,0.60721,0.60511,0.60608,2891.3301
27.03.2020 02:30:00.000 GMT+0530,0.60605,0.60616,0.60363,0.60406,598.16
27.03.2020 03:30:00.000 GMT+0530,0.60406,0.60527,0.60346,0.60356,3194.9399
27.03.2020 04:30:00.000 GMT+0530,0.60358,0.60822,0.60358,0.60774,7650.46
27.03.2020 05:30:00.000 GMT+0530,0.60774,0.60780,0.60516,0.60553,7770.9702
27.03.2020 06:30:00.000 GMT+0530,0.60553,0.61087,0.60430,0.60858,12906.1201
27.03.2020 07:30:00.000 GMT+0530,0.60857,0.61053,0.60787,0.61053,10864.6602
27.03.2020 08:30:00.000 GMT+0530,0.61053,0.61256,0.61049,0.61126,10375.29
27.03.2020 09:30:00.000 GMT+0530,0.61128,0.61139,0.60910,0.61022,7971.6001
27.03.2020 10:30:00.000 GMT+0530,0.61023,0.61248,0.60945,0.61225,7607.5
27.03.2020 11:30:00.000 GMT+0530,0.61224,0.61254,0.60708,0.60886,9656.2695
27.03.2020 12:30:00.000 GMT+0530,0.60886,0.60929,0.60475,0.60680,13457.0596
27.03.2020 13:30:00.000 GMT+0530,0.60680,0.60932,0.60579,0.60637,14550.3799
27.03.2020 14:30:00.000 GMT+0530,0.60646,0.60787,0.60516,0.60623,12517.5801
27.03.2020 15:30:00.000 GMT+0530,0.60629,0.60950,0.60593,0.60856,12332.4502
27.03.2020 16:30:00.000 GMT+0530,0.60856,0.60933,0.60577,0.60580,12937.9902
27.03.2020 17:30:00.000 GMT+0530,0.60581,0.60714,0.60234,0.60238,11505.46
27.03.2020 18:30:00.000 GMT+0530,0.60238,0.60634,0.60222,0.60601,16084.0596
27.03.2020 19:30:00.000 GMT+0530,0.60603,0.60775,0.60529,0.60662,13138.4697
27.03.2020 20:30:00.000 GMT+0530,0.60663,0.61346,0.60576,0.61244,16576.5391
27.03.2020 21:30:00.000 GMT+0530,0.61242,0.61568,0.61109,0.61452,15006.1904
27.03.2020 22:30:00.000 GMT+0530,0.61453,0.61840,0.61374,0.61775,11102.0303
27.03.2020 23:30:00.000 GMT+0530,0.61777,0.61937,0.61602,0.61906,11941.8398
28.03.2020 00:30:00.000 GMT+0530,0.61905,0.61998,0.61650,0.61711,12457.4297
28.03.2020 01:30:00.000 GMT+0530,0.61709,0.61802,0.61572,0.61572,4097.2202
28.03.2020 02:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
28.03.2020 03:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
28.03.2020 04:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
28.03.2020 05:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
28.03.2020 06:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
28.03.2020 07:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
28.03.2020 08:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
28.03.2020 09:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
28.03.2020 10:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
28.03.2020 11:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
28.03.2020 12:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
28.03.2020 13:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
28.03.2020 14:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
28.03.2020 15:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
28.03.2020 16:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
28.03.2020 17:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
28.03.2020 18:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
28.03.2020 19:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
28.03.2020 20:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
28.03.2020 21:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
28.03.2020 22:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
28.03.2020 23:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
29.03.2020 00:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
29.03.2020 01:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
29.03.2020 02:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
29.03.2020 03:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
29.03.2020 04:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
29.03.2020 05:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
29.03.2020 06:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
29.03.2020 07:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
29.03.2020 08:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
29.03.2020 09:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
29.03.2020 10:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
29.03.2020 11:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
29.03.2020 12:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
29.03.2020 13:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
29.03.2020 14:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
29.03.2020 15:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
29.03.2020 16:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
29.03.2020 17:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
29.03.2020 18:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
29.03.2020 19:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
29.03.2020 20:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
29.03.2020 21:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
29.03.2020 22:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
29.03.2020 23:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
30.03.2020 00:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
30.03.2020 01:30:00.000 GMT+0530,0.61572,0.61572,0.61572,0.61572,0
30.03.2020 02:30:00.000 GMT+0530,0.61497,0.61542,0.61425,0.61515,274.51
30.03.2020 03:30:00.000 GMT+0530,0.61516,0.61531,0.61124,0.61290,8457.2998
30.03.2020 04:30:00.000 GMT+0530,0.61291,0.61831,0.61260,0.61730,9257.1201
30.03.2020 05:30:00.000 GMT+0530,0.61732,0.61835,0.61285,0.61470,13043.3496
30.03.2020 06:30:00.000 GMT+0530,0.61470,0.61635,0.61301,0.61497,9414.0596
30.03.2020 07:30:00.000 GMT+0530,0.61497,0.61519,0.61279,0.61437,6753.8101
30.03.2020 08:30:00.000 GMT+0530,0.61438,0.61470,0.61251,0.61366,5225.4102
30.03.2020 09:30:00.000 GMT+0530,0.61367,0.61527,0.61296,0.61481,6697.8701
30.03.2020 10:30:00.000 GMT+0530,0.61488,0.61658,0.61390,0.61650,8138.5298
30.03.2020 11:30:00.000 GMT+0530,0.61650,0.61693,0.61241,0.61285,13470.8203
30.03.2020 12:30:00.000 GMT+0530,0.61286,0.61407,0.61122,0.61345,18330.0508
30.03.2020 13:30:00.000 GMT+0530,0.61347,0.61591,0.61309,0.61518,12260.7695
30.03.2020 14:30:00.000 GMT+0530,0.61519,0.61620,0.61419,0.61439,8491.9404
30.03.2020 15:30:00.000 GMT+0530,0.61443,0.61491,0.61346,0.61361,6954.7002
30.03.2020 16:30:00.000 GMT+0530,0.61358,0.61437,0.61212,0.61251,7919.1201
30.03.2020 17:30:00.000 GMT+0530,0.61253,0.61335,0.61111,0.61233,11833.3203
30.03.2020 18:30:00.000 GMT+0530,0.61233,0.61728,0.61193,0.61469,15444.1396
30.03.2020 19:30:00.000 GMT+0530,0.61469,0.61716,0.61404,0.61549,17242.7305
30.03.2020 20:30:00.000 GMT+0530,0.61549,0.61661,0.61375,0.61429,11721.2598
30.03.2020 21:30:00.000 GMT+0530,0.61434,0.61733,0.61393,0.61637,9245.8701
30.03.2020 22:30:00.000 GMT+0530,0.61637,0.61648,0.61446,0.61473,6932.8901
30.03.2020 23:30:00.000 GMT+0530,0.61474,0.61635,0.61462,0.61523,7175.5498
31.03.2020 00:30:00.000 GMT+0530,0.61526,0.61749,0.61507,0.61689,6823.73
31.03.2020 01:30:00.000 GMT+0530,0.61689,0.61770,0.61623,0.61670,3318.46
31.03.2020 02:30:00.000 GMT+0530,0.61656,0.61691,0.61649,0.61659,627.58
31.03.2020 03:30:00.000 GMT+0530,0.61660,0.61754,0.61584,0.61698,4077.6699
31.03.2020 04:30:00.000 GMT+0530,0.61695,0.61715,0.61492,0.61642,5319.6499
31.03.2020 05:30:00.000 GMT+0530,0.61645,0.61933,0.60745,0.61485,11497.5898
31.03.2020 06:30:00.000 GMT+0530,0.61495,0.61821,0.61430,0.61702,12148.9102
31.03.2020 07:30:00.000 GMT+0530,0.61706,0.61921,0.61560,0.61878,8714.5801
31.03.2020 08:30:00.000 GMT+0530,0.61880,0.62013,0.61711,0.61738,7930.2798
31.03.2020 09:30:00.000 GMT+0530,0.61735,0.61866,0.61684,0.61749,6432.1099
31.03.2020 10:30:00.000 GMT+0530,0.61752,0.62131,0.61699,0.62069,10757.3496
31.03.2020 11:30:00.000 GMT+0530,0.62073,0.62085,0.61752,0.61811,15429.6396
31.03.2020 12:30:00.000 GMT+0530,0.61811,0.61819,0.61491,0.61658,16445.1602
31.03.2020 13:30:00.000 GMT+0530,0.61656,0.61728,0.61438,0.61447,14147.3604
31.03.2020 14:30:00.000 GMT+0530,0.61447,0.61515,0.61178,0.61205,12903
31.03.2020 15:30:00.000 GMT+0530,0.61216,0.61257,0.60872,0.60911,15109.0703
31.03.2020 16:30:00.000 GMT+0530,0.60913,0.61103,0.60812,0.61038,15499.0195
31.03.2020 17:30:00.000 GMT+0530,0.61037,0.61322,0.60848,0.61029,16826.7793
31.03.2020 18:30:00.000 GMT+0530,0.61027,0.61112,0.60889,0.61018,17686.7793
31.03.2020 19:30:00.000 GMT+0530,0.61018,0.61305,0.60891,0.61207,29288.4199
31.03.2020 20:30:00.000 GMT+0530,0.61213,0.61512,0.61120,0.61380,25624.5391
31.03.2020 21:30:00.000 GMT+0530,0.61378,0.61403,0.60889,0.61008,17292.9707
31.03.2020 22:30:00.000 GMT+0530,0.61009,0.61202,0.60817,0.61142,16569.2695
31.03.2020 23:30:00.000 GMT+0530,0.61141,0.61466,0.61114,0.61428,16952.1406
01.04.2020 00:30:00.000 GMT+0530,0.61430,0.61541,0.61207,0.61518,15192.5801
01.04.2020 01:30:00.000 GMT+0530,0.61516,0.61568,0.61313,0.61313,4782.54
01.04.2020 02:30:00.000 GMT+0530,0.61316,0.61578,0.61316,0.61564,1229.11
01.04.2020 03:30:00.000 GMT+0530,0.61569,0.61570,0.61078,0.61122,5188.1802
01.04.2020 04:30:00.000 GMT+0530,0.61124,0.61472,0.61114,0.61375,4972.9502
01.04.2020 05:30:00.000 GMT+0530,0.61379,0.61458,0.61279,0.61384,7711.1401
01.04.2020 06:30:00.000 GMT+0530,0.61380,0.61383,0.61124,0.61192,8711.0195
01.04.2020 07:30:00.000 GMT+0530,0.61190,0.61342,0.61111,0.61290,6161.8501
01.04.2020 08:30:00.000 GMT+0530,0.61286,0.61333,0.61184,0.61221,4814.7998
01.04.2020 09:30:00.000 GMT+0530,0.61221,0.61368,0.61214,0.61240,4478.71
01.04.2020 10:30:00.000 GMT+0530,0.61241,0.61266,0.61100,0.61172,7537.7202
01.04.2020 11:30:00.000 GMT+0530,0.61171,0.61180,0.60631,0.60766,14958.9004
01.04.2020 12:30:00.000 GMT+0530,0.60768,0.60851,0.60626,0.60690,12990.96
01.04.2020 13:30:00.000 GMT+0530,0.60691,0.60800,0.60515,0.60753,13093.0303
01.04.2020 14:30:00.000 GMT+0530,0.60753,0.60847,0.60597,0.60627,13908.54
01.04.2020 15:30:00.000 GMT+0530,0.60627,0.60810,0.60537,0.60638,11691.4404
01.04.2020 16:30:00.000 GMT+0530,0.60641,0.60732,0.60584,0.60628,8857.4404
01.04.2020 17:30:00.000 GMT+0530,0.60629,0.60645,0.60470,0.60470,10140.8398
01.04.2020 18:30:00.000 GMT+0530,0.60470,0.60758,0.60384,0.60655,13667.6602
01.04.2020 19:30:00.000 GMT+0530,0.60653,0.61848,0.60526,0.61167,17789.2891
01.04.2020 20:30:00.000 GMT+0530,0.61164,0.61252,0.60977,0.61053,12659.6699
01.04.2020 21:30:00.000 GMT+0530,0.61053,0.61066,0.60807,0.60871,9937.8701
01.04.2020 22:30:00.000 GMT+0530,0.60867,0.60867,0.60626,0.60730,9831.8203
01.04.2020 23:30:00.000 GMT+0530,0.60731,0.60843,0.60656,0.60712,8014.1001
02.04.2020 00:30:00.000 GMT+0530,0.60709,0.60812,0.60666,0.60772,6805.0298
02.04.2020 01:30:00.000 GMT+0530,0.60767,0.60780,0.60654,0.60685,4132.6802
02.04.2020 02:30:00.000 GMT+0530,0.60693,0.60739,0.60620,0.60674,550.18
02.04.2020 03:30:00.000 GMT+0530,0.60672,0.60898,0.60665,0.60810,2290.05
02.04.2020 04:30:00.000 GMT+0530,0.60812,0.60909,0.60793,0.60893,6797.5898
02.04.2020 05:30:00.000 GMT+0530,0.60894,0.60919,0.60768,0.60840,5731.4902
02.04.2020 06:30:00.000 GMT+0530,0.60837,0.60929,0.60735,0.60749,6248.1099
02.04.2020 07:30:00.000 GMT+0530,0.60749,0.60843,0.60628,0.60702,5970.48
02.04.2020 08:30:00.000 GMT+0530,0.60702,0.60937,0.60659,0.60820,5407.96
02.04.2020 09:30:00.000 GMT+0530,0.60821,0.60872,0.60773,0.60798,4078.23
02.04.2020 10:30:00.000 GMT+0530,0.60799,0.60988,0.60736,0.60955,7746.0601
02.04.2020 11:30:00.000 GMT+0530,0.60958,0.61178,0.60925,0.60989,10940.96
02.04.2020 12:30:00.000 GMT+0530,0.60989,0.61186,0.60908,0.61043,9927.79
02.04.2020 13:30:00.000 GMT+0530,0.61046,0.61085,0.60883,0.60980,8550.1396
02.04.2020 14:30:00.000 GMT+0530,0.60980,0.61116,0.60889,0.60988,6724.98
02.04.2020 15:30:00.000 GMT+0530,0.60981,0.61063,0.60837,0.60873,6912.8799
02.04.2020 16:30:00.000 GMT+0530,0.60873,0.60936,0.60786,0.60809,7114.2598
02.04.2020 17:30:00.000 GMT+0530,0.60806,0.60829,0.60317,0.60363,13179.5596
02.04.2020 18:30:00.000 GMT+0530,0.60362,0.60418,0.60065,0.60226,18714.2891
02.04.2020 19:30:00.000 GMT+0530,0.60233,0.60760,0.60164,0.60426,23143.3906
02.04.2020 20:30:00.000 GMT+0530,0.60427,0.60658,0.60380,0.60447,15287.8096
02.04.2020 21:30:00.000 GMT+0530,0.60446,0.60575,0.60347,0.60416,12201.5801
02.04.2020 22:30:00.000 GMT+0530,0.60417,0.60466,0.60279,0.60374,11841.4902
02.04.2020 23:30:00.000 GMT+0530,0.60374,0.60488,0.60268,0.60487,10239.8398
03.04.2020 00:30:00.000 GMT+0530,0.60486,0.60601,0.60426,0.60548,12692.9697
03.04.2020 01:30:00.000 GMT+0530,0.60549,0.60688,0.60497,0.60559,3625.0901
03.04.2020 02:30:00.000 GMT+0530,0.60562,0.60625,0.60542,0.60579,867.42
03.04.2020 03:30:00.000 GMT+0530,0.60579,0.60654,0.60570,0.60624,2875.5601
03.04.2020 04:30:00.000 GMT+0530,0.60624,0.60649,0.60548,0.60644,5402.1699
03.04.2020 05:30:00.000 GMT+0530,0.60643,0.60676,0.60450,0.60524,7554.23
03.04.2020 06:30:00.000 GMT+0530,0.60526,0.60608,0.60496,0.60596,5268.8799
03.04.2020 07:30:00.000 GMT+0530,0.60597,0.60651,0.60543,0.60650,3903.25
03.04.2020 08:30:00.000 GMT+0530,0.60650,0.60672,0.60593,0.60663,3146.3701
03.04.2020 09:30:00.000 GMT+0530,0.60663,0.60718,0.60595,0.60715,3759.8899
03.04.2020 10:30:00.000 GMT+0530,0.60715,0.60750,0.60655,0.60719,5614.02
03.04.2020 11:30:00.000 GMT+0530,0.60719,0.60725,0.60562,0.60624,7276.46
03.04.2020 12:30:00.000 GMT+0530,0.60625,0.60640,0.60322,0.60341,10767.8203
03.04.2020 13:30:00.000 GMT+0530,0.60341,0.60410,0.60131,0.60184,10654.2695
03.04.2020 14:30:00.000 GMT+0530,0.60188,0.60194,0.59797,0.59962,11876.3398
03.04.2020 15:30:00.000 GMT+0530,0.59962,0.60071,0.59828,0.59911,9220.1201
03.04.2020 16:30:00.000 GMT+0530,0.59914,0.60077,0.59843,0.59999,9619.9805
03.04.2020 17:30:00.000 GMT+0530,0.59997,0.60116,0.59808,0.59935,15063.9297
03.04.2020 18:30:00.000 GMT+0530,0.59936,0.60163,0.59919,0.60076,12659.3896
03.04.2020 19:30:00.000 GMT+0530,0.60074,0.60265,0.59957,0.60111,12829.04
03.04.2020 20:30:00.000 GMT+0530,0.60111,0.60178,0.59890,0.59994,11491.1299
03.04.2020 21:30:00.000 GMT+0530,0.59995,0.60030,0.59908,0.59984,10165.54
03.04.2020 22:30:00.000 GMT+0530,0.59984,0.60010,0.59885,0.59971,8076.25
03.04.2020 23:30:00.000 GMT+0530,0.59971,0.60051,0.59912,0.59971,7733.5298
04.04.2020 00:30:00.000 GMT+0530,0.59971,0.60056,0.59931,0.59931,8435.0801
04.04.2020 01:30:00.000 GMT+0530,0.59931,0.59965,0.59867,0.59867,3258.4099
04.04.2020 02:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
04.04.2020 03:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
04.04.2020 04:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
04.04.2020 05:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
04.04.2020 06:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
04.04.2020 07:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
04.04.2020 08:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
04.04.2020 09:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
04.04.2020 10:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
04.04.2020 11:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
04.04.2020 12:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
04.04.2020 13:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
04.04.2020 14:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
04.04.2020 15:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
04.04.2020 16:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
04.04.2020 17:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
04.04.2020 18:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
04.04.2020 19:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
04.04.2020 20:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
04.04.2020 21:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
04.04.2020 22:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
04.04.2020 23:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
05.04.2020 00:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
05.04.2020 01:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
05.04.2020 02:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
05.04.2020 03:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
05.04.2020 04:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
05.04.2020 05:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
05.04.2020 06:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
05.04.2020 07:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
05.04.2020 08:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
05.04.2020 09:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
05.04.2020 10:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
05.04.2020 11:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
05.04.2020 12:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
05.04.2020 13:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
05.04.2020 14:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
05.04.2020 15:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
05.04.2020 16:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
05.04.2020 17:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
05.04.2020 18:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
05.04.2020 19:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
05.04.2020 20:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
05.04.2020 21:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
05.04.2020 22:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
05.04.2020 23:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
06.04.2020 00:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
06.04.2020 01:30:00.000 GMT+0530,0.59867,0.59867,0.59867,0.59867,0
06.04.2020 02:30:00.000 GMT+0530,0.60110,0.60129,0.59845,0.59972,602.46
06.04.2020 03:30:00.000 GMT+0530,0.59972,0.60152,0.59966,0.60047,3726.76
06.04.2020 04:30:00.000 GMT+0530,0.60047,0.60106,0.59911,0.59922,5388.21
06.04.2020 05:30:00.000 GMT+0530,0.59926,0.60490,0.59905,0.60339,12912.0898
06.04.2020 06:30:00.000 GMT+0530,0.60339,0.60368,0.60168,0.60227,8014.0898
06.04.2020 07:30:00.000 GMT+0530,0.60228,0.60234,0.60134,0.60146,4697.0698
06.04.2020 08:30:00.000 GMT+0530,0.60148,0.60211,0.60096,0.60171,4438.04
06.04.2020 09:30:00.000 GMT+0530,0.60170,0.60268,0.60055,0.60115,4258.5
06.04.2020 10:30:00.000 GMT+0530,0.60115,0.60400,0.60110,0.60331,7535.1299
06.04.2020 11:30:00.000 GMT+0530,0.60332,0.60449,0.60270,0.60270,8309.5898
06.04.2020 12:30:00.000 GMT+0530,0.60271,0.60615,0.60247,0.60565,10490.4805
06.04.2020 13:30:00.000 GMT+0530,0.60565,0.60617,0.60382,0.60603,10711.29
06.04.2020 14:30:00.000 GMT+0530,0.60604,0.60754,0.60543,0.60695,7792.73
06.04.2020 15:30:00.000 GMT+0530,0.60694,0.60732,0.60581,0.60692,5859.73
06.04.2020 16:30:00.000 GMT+0530,0.60693,0.60833,0.60663,0.60777,7303.7998
06.04.2020 17:30:00.000 GMT+0530,0.60776,0.60851,0.60622,0.60829,8352.3301
06.04.2020 18:30:00.000 GMT+0530,0.60829,0.60848,0.60646,0.60836,9717.0996
06.04.2020 19:30:00.000 GMT+0530,0.60836,0.61058,0.60732,0.60788,13638.5498
06.04.2020 20:30:00.000 GMT+0530,0.60788,0.61012,0.60761,0.60948,8476.8604
06.04.2020 21:30:00.000 GMT+0530,0.60948,0.60955,0.60827,0.60954,8686.8398
06.04.2020 22:30:00.000 GMT+0530,0.60953,0.60965,0.60865,0.60961,6185.5298
06.04.2020 23:30:00.000 GMT+0530,0.60961,0.60969,0.60864,0.60894,4623.0601
07.04.2020 00:30:00.000 GMT+0530,0.60894,0.60933,0.60801,0.60871,10469.8604
07.04.2020 01:30:00.000 GMT+0530,0.60871,0.60935,0.60822,0.60857,3297.2
07.04.2020 02:30:00.000 GMT+0530,0.60856,0.60883,0.60783,0.60816,895.45
07.04.2020 03:30:00.000 GMT+0530,0.60816,0.60895,0.60749,0.60823,3602
